2024-11-17 02:53:14 - System Idle Process (PID: 0) - CPU: 1160.5%, MEM: 4.8108945593833975e-05%
2024-11-17 02:55:12 - System Idle Process (PID: 0) - CPU: 1172.4%, MEM: 4.8108945593833975e-05%
2024-11-17 02:55:13 - System Idle Process (PID: 0) - CPU: 1178.5%, MEM: 4.8108945593833975e-05%
2024-11-17 02:56:53 - System Idle Process (PID: 0) - CPU: 1167.4%, MEM: 4.8108945593833975e-05%
2024-11-17 02:59:46 - System Idle Process (PID: 0) - CPU: 1149.0%, MEM: 4.8108945593833975e-05%
2024-11-17 03:00:46 - System Idle Process (PID: 0) - CPU: 1170.2%, MEM: 4.8108945593833975e-05%
2024-11-17 03:01:15 - System Idle Process (PID: 0) - CPU: 1173.6%, MEM: 4.8108945593833975e-05%
2024-11-17 03:02:02 - System Idle Process (PID: 0) - CPU: 1176.2%, MEM: 4.8108945593833975e-05%
2024-11-17 03:02:08 - System Idle Process (PID: 0) - CPU: 1171.2%, MEM: 4.8108945593833975e-05%
2024-11-17 03:02:09 - System Idle Process (PID: 0) - CPU: 1149.7%, MEM: 4.8108945593833975e-05%
2024-11-17 03:02:09 - System Idle Process (PID: 0) - CPU: 1159.7%, MEM: 4.8108945593833975e-05%
2024-11-17 03:02:15 - System Idle Process (PID: 0) - CPU: 1173.9%, MEM: 4.8108945593833975e-05%
2024-11-17 03:02:41 - System Idle Process (PID: 0) - CPU: 1173.9%, MEM: 4.8108945593833975e-05%
2024-11-17 03:03:02 - System Idle Process (PID: 0) - CPU: 1177.2%, MEM: 4.8108945593833975e-05%
2024-11-17 03:03:08 - System Idle Process (PID: 0) - CPU: 1175.6%, MEM: 4.8108945593833975e-05%
2024-11-17 03:03:09 - System Idle Process (PID: 0) - CPU: 1178.3%, MEM: 4.8108945593833975e-05%
2024-11-17 03:03:10 - System Idle Process (PID: 0) - CPU: 1164.7%, MEM: 4.8108945593833975e-05%
2024-11-17 03:03:16 - System Idle Process (PID: 0) - CPU: 1158.6%, MEM: 4.8108945593833975e-05%
2024-11-17 03:03:41 - System Idle Process (PID: 0) - CPU: 1174.5%, MEM: 4.8108945593833975e-05%
2024-11-17 03:05:31 - System Idle Process (PID: 0) - CPU: 1176.0%, MEM: 4.8108945593833975e-05%
2024-11-17 03:06:32 - System Idle Process (PID: 0) - CPU: 1159.5%, MEM: 4.8108945593833975e-05%
2024-11-17 03:08:02 - System Idle Process (PID: 0) - CPU: 1174.8%, MEM: 4.8108945593833975e-05%
2024-11-17 03:13:15 - System Idle Process (PID: 0) - CPU: 1156.3%, MEM: 4.8108945593833975e-05%
2024-11-17 03:14:16 - System Idle Process (PID: 0) - CPU: 1165.0%, MEM: 4.8108945593833975e-05%
2024-11-17 03:15:32 - System Idle Process (PID: 0) - CPU: 1158.5%, MEM: 4.8108945593833975e-05%
2024-11-17 03:17:52 - System Idle Process (PID: 0) - CPU: 1154.3%, MEM: 4.8108945593833975e-05%
2024-11-17 03:18:53 - System Idle Process (PID: 0) - CPU: 1166.0%, MEM: 4.8108945593833975e-05%
2024-11-17 03:19:53 - System Idle Process (PID: 0) - CPU: 1169.5%, MEM: 4.8108945593833975e-05%
2024-11-17 03:21:30 - System Idle Process (PID: 0) - CPU: 1159.6%, MEM: 4.8108945593833975e-05%
2024-11-17 03:22:31 - System Idle Process (PID: 0) - CPU: 1170.9%, MEM: 4.8108945593833975e-05%
2024-11-17 03:24:15 - System Idle Process (PID: 0) - CPU: 1169.0%, MEM: 4.8108945593833975e-05%
2024-11-17 03:25:27 - System Idle Process (PID: 0) - CPU: 1173.3%, MEM: 4.8108945593833975e-05%
2024-11-17 03:26:28 - System Idle Process (PID: 0) - CPU: 1167.9%, MEM: 4.8108945593833975e-05%
2024-11-17 03:27:58 - System Idle Process (PID: 0) - CPU: 1171.3%, MEM: 4.8108945593833975e-05%
2024-11-17 03:37:26 - System Idle Process (PID: 0) - CPU: 1164.3%, MEM: 4.8108945593833975e-05%
2024-11-17 03:39:23 - System Idle Process (PID: 0) - CPU: 1165.5%, MEM: 4.8108945593833975e-05%
2024-11-17 03:40:24 - System Idle Process (PID: 0) - CPU: 1165.3%, MEM: 4.8108945593833975e-05%
2024-11-17 03:42:08 - System Idle Process (PID: 0) - CPU: 1171.1%, MEM: 4.8108945593833975e-05%
2024-11-17 03:43:08 - System Idle Process (PID: 0) - CPU: 1170.1%, MEM: 4.8108945593833975e-05%
2024-11-17 03:44:09 - System Idle Process (PID: 0) - CPU: 1170.0%, MEM: 4.8108945593833975e-05%
2024-11-17 03:45:09 - System Idle Process (PID: 0) - CPU: 1170.8%, MEM: 4.8108945593833975e-05%
2024-11-17 03:46:10 - System Idle Process (PID: 0) - CPU: 1173.5%, MEM: 4.8108945593833975e-05%
2024-11-17 03:47:10 - System Idle Process (PID: 0) - CPU: 1174.3%, MEM: 4.8108945593833975e-05%
2024-11-17 03:48:11 - System Idle Process (PID: 0) - CPU: 1173.1%, MEM: 4.8108945593833975e-05%
2024-11-17 03:49:12 - System Idle Process (PID: 0) - CPU: 1171.8%, MEM: 4.8108945593833975e-05%
2024-11-17 03:50:12 - System Idle Process (PID: 0) - CPU: 1171.2%, MEM: 4.8108945593833975e-05%
2024-11-17 03:51:13 - System Idle Process (PID: 0) - CPU: 1173.1%, MEM: 4.8108945593833975e-05%
2024-11-17 03:52:13 - System Idle Process (PID: 0) - CPU: 1168.8%, MEM: 4.8108945593833975e-05%
2024-11-17 03:53:14 - System Idle Process (PID: 0) - CPU: 1168.3%, MEM: 4.8108945593833975e-05%
2024-11-17 03:54:15 - System Idle Process (PID: 0) - CPU: 1156.4%, MEM: 4.8108945593833975e-05%
2024-11-17 03:55:15 - System Idle Process (PID: 0) - CPU: 1151.6%, MEM: 4.8108945593833975e-05%
2024-11-17 03:56:16 - System Idle Process (PID: 0) - CPU: 1168.3%, MEM: 4.8108945593833975e-05%
2024-11-17 03:57:16 - System Idle Process (PID: 0) - CPU: 1143.6%, MEM: 4.8108945593833975e-05%
2024-11-17 03:58:17 - System Idle Process (PID: 0) - CPU: 1178.7%, MEM: 4.8108945593833975e-05%
2024-11-17 03:59:18 - System Idle Process (PID: 0) - CPU: 1158.3%, MEM: 4.8108945593833975e-05%
2024-11-17 04:00:18 - System Idle Process (PID: 0) - CPU: 1160.7%, MEM: 4.8108945593833975e-05%
2024-11-17 04:01:19 - System Idle Process (PID: 0) - CPU: 1167.1%, MEM: 4.8108945593833975e-05%
2024-11-17 04:02:19 - System Idle Process (PID: 0) - CPU: 1158.7%, MEM: 4.8108945593833975e-05%
2024-11-17 04:03:20 - System Idle Process (PID: 0) - CPU: 1175.8%, MEM: 4.8108945593833975e-05%
2024-11-17 04:04:20 - System Idle Process (PID: 0) - CPU: 1159.8%, MEM: 4.8108945593833975e-05%
2024-11-17 04:05:21 - System Idle Process (PID: 0) - CPU: 1153.6%, MEM: 4.8108945593833975e-05%
2024-11-17 04:08:17 - System Idle Process (PID: 0) - CPU: 1179.6%, MEM: 4.8108945593833975e-05%
2024-11-17 04:10:06 - System Idle Process (PID: 0) - CPU: 1179.8%, MEM: 4.8108945593833975e-05%
2024-11-17 04:11:07 - System Idle Process (PID: 0) - CPU: 1181.4%, MEM: 4.8108945593833975e-05%
2024-11-17 04:12:08 - System Idle Process (PID: 0) - CPU: 1178.0%, MEM: 4.8108945593833975e-05%
2024-11-17 04:13:08 - System Idle Process (PID: 0) - CPU: 1178.6%, MEM: 4.8108945593833975e-05%
2024-11-17 04:15:16 - System Idle Process (PID: 0) - CPU: 1167.4%, MEM: 4.8108945593833975e-05%
2024-11-17 04:16:17 - System Idle Process (PID: 0) - CPU: 1172.2%, MEM: 4.8108945593833975e-05%
2024-11-17 04:18:13 - System Idle Process (PID: 0) - CPU: 1160.1%, MEM: 4.8108945593833975e-05%
2024-11-17 04:19:13 - System Idle Process (PID: 0) - CPU: 1162.5%, MEM: 4.8108945593833975e-05%
2024-11-17 04:24:56 - System Idle Process (PID: 0) - CPU: 1179.0%, MEM: 4.8108945593833975e-05%
2024-11-17 04:25:57 - System Idle Process (PID: 0) - CPU: 1181.7%, MEM: 4.8108945593833975e-05%
2024-11-17 04:26:58 - System Idle Process (PID: 0) - CPU: 1176.7%, MEM: 4.8108945593833975e-05%
2024-11-17 04:27:58 - System Idle Process (PID: 0) - CPU: 1125.9%, MEM: 4.8108945593833975e-05%
2024-11-17 04:28:59 - System Idle Process (PID: 0) - CPU: 1121.8%, MEM: 4.8108945593833975e-05%
2024-11-17 04:29:59 - System Idle Process (PID: 0) - CPU: 1085.9%, MEM: 4.8108945593833975e-05%
2024-11-17 04:31:00 - System Idle Process (PID: 0) - CPU: 1089.3%, MEM: 4.8108945593833975e-05%
2024-11-17 04:31:00 - VRChat.exe (PID: 21632) - CPU: 85.6%, MEM: 35.89807735004381%
2024-11-17 04:32:00 - System Idle Process (PID: 0) - CPU: 1099.4%, MEM: 4.8108945593833975e-05%
2024-11-17 04:33:01 - System Idle Process (PID: 0) - CPU: 1095.7%, MEM: 4.8108945593833975e-05%
2024-11-17 04:34:01 - System Idle Process (PID: 0) - CPU: 1074.3%, MEM: 4.8108945593833975e-05%
2024-11-17 04:34:01 - VRChat.exe (PID: 21632) - CPU: 103.6%, MEM: 36.43617590651085%
2024-11-17 04:35:02 - System Idle Process (PID: 0) - CPU: 1086.0%, MEM: 4.8108945593833975e-05%
2024-11-17 04:35:02 - VRChat.exe (PID: 21632) - CPU: 92.4%, MEM: 37.2159738056413%
2024-11-17 04:36:02 - System Idle Process (PID: 0) - CPU: 1114.1%, MEM: 4.8108945593833975e-05%
2024-11-17 04:37:02 - System Idle Process (PID: 0) - CPU: 1106.0%, MEM: 4.8108945593833975e-05%
2024-11-17 04:38:03 - System Idle Process (PID: 0) - CPU: 1045.0%, MEM: 4.8108945593833975e-05%
2024-11-17 04:38:03 - VRChat.exe (PID: 21632) - CPU: 122.2%, MEM: 29.063359721891807%
2024-11-17 04:39:03 - System Idle Process (PID: 0) - CPU: 1081.0%, MEM: 4.8108945593833975e-05%
2024-11-17 04:39:04 - VRChat.exe (PID: 21632) - CPU: 87.7%, MEM: 34.17337165050487%
2024-11-17 04:40:04 - System Idle Process (PID: 0) - CPU: 1104.3%, MEM: 4.8108945593833975e-05%
2024-11-17 04:41:04 - System Idle Process (PID: 0) - CPU: 1104.7%, MEM: 4.8108945593833975e-05%
2024-11-17 04:42:05 - System Idle Process (PID: 0) - CPU: 1059.4%, MEM: 4.8108945593833975e-05%
2024-11-17 04:42:05 - VRChat.exe (PID: 21632) - CPU: 103.3%, MEM: 27.950142775323283%
2024-11-17 04:43:05 - System Idle Process (PID: 0) - CPU: 1091.6%, MEM: 4.8108945593833975e-05%
2024-11-17 04:44:06 - System Idle Process (PID: 0) - CPU: 1092.3%, MEM: 4.8108945593833975e-05%
2024-11-17 04:45:06 - System Idle Process (PID: 0) - CPU: 1095.6%, MEM: 4.8108945593833975e-05%
2024-11-17 04:45:07 - VRChat.exe (PID: 21632) - CPU: 81.7%, MEM: 36.22016674079453%
2024-11-17 04:46:07 - System Idle Process (PID: 0) - CPU: 1109.4%, MEM: 4.8108945593833975e-05%
2024-11-17 04:47:07 - System Idle Process (PID: 0) - CPU: 1099.2%, MEM: 4.8108945593833975e-05%
2024-11-17 04:48:08 - System Idle Process (PID: 0) - CPU: 1100.4%, MEM: 4.8108945593833975e-05%
2024-11-17 04:49:08 - System Idle Process (PID: 0) - CPU: 1108.0%, MEM: 4.8108945593833975e-05%
2024-11-17 04:50:09 - System Idle Process (PID: 0) - CPU: 1095.9%, MEM: 4.8108945593833975e-05%
2024-11-17 04:51:09 - System Idle Process (PID: 0) - CPU: 1117.6%, MEM: 4.8108945593833975e-05%
2024-11-17 04:52:10 - System Idle Process (PID: 0) - CPU: 1108.8%, MEM: 4.8108945593833975e-05%
2024-11-17 04:53:10 - System Idle Process (PID: 0) - CPU: 1100.8%, MEM: 4.8108945593833975e-05%
2024-11-17 04:54:10 - System Idle Process (PID: 0) - CPU: 1099.7%, MEM: 4.8108945593833975e-05%
2024-11-17 04:55:11 - System Idle Process (PID: 0) - CPU: 1098.8%, MEM: 4.8108945593833975e-05%
2024-11-17 04:56:11 - System Idle Process (PID: 0) - CPU: 1118.2%, MEM: 4.8108945593833975e-05%
2024-11-17 04:57:12 - System Idle Process (PID: 0) - CPU: 1116.5%, MEM: 4.8108945593833975e-05%
2024-11-17 04:58:12 - System Idle Process (PID: 0) - CPU: 1117.6%, MEM: 4.8108945593833975e-05%
2024-11-17 04:59:13 - System Idle Process (PID: 0) - CPU: 1123.2%, MEM: 4.8108945593833975e-05%
2024-11-17 05:00:13 - System Idle Process (PID: 0) - CPU: 1110.8%, MEM: 4.8108945593833975e-05%
2024-11-17 05:01:14 - System Idle Process (PID: 0) - CPU: 1117.1%, MEM: 4.8108945593833975e-05%
2024-11-17 05:02:14 - System Idle Process (PID: 0) - CPU: 1106.6%, MEM: 4.8108945593833975e-05%
2024-11-17 05:03:15 - System Idle Process (PID: 0) - CPU: 1106.1%, MEM: 4.8108945593833975e-05%
2024-11-17 05:04:15 - System Idle Process (PID: 0) - CPU: 1100.3%, MEM: 4.8108945593833975e-05%
2024-11-17 05:05:16 - System Idle Process (PID: 0) - CPU: 1108.3%, MEM: 4.8108945593833975e-05%
2024-11-17 05:06:16 - System Idle Process (PID: 0) - CPU: 1122.8%, MEM: 4.8108945593833975e-05%
2024-11-17 05:07:16 - System Idle Process (PID: 0) - CPU: 1119.5%, MEM: 4.8108945593833975e-05%
2024-11-17 05:08:17 - System Idle Process (PID: 0) - CPU: 1118.9%, MEM: 4.8108945593833975e-05%
2024-11-17 05:09:17 - System Idle Process (PID: 0) - CPU: 1116.2%, MEM: 4.8108945593833975e-05%
2024-11-17 05:10:18 - System Idle Process (PID: 0) - CPU: 1122.9%, MEM: 4.8108945593833975e-05%
2024-11-17 05:11:18 - System Idle Process (PID: 0) - CPU: 1115.0%, MEM: 4.8108945593833975e-05%
2024-11-17 05:12:19 - System Idle Process (PID: 0) - CPU: 1113.6%, MEM: 4.8108945593833975e-05%
2024-11-17 05:13:19 - System Idle Process (PID: 0) - CPU: 1115.3%, MEM: 4.8108945593833975e-05%
2024-11-17 05:14:20 - System Idle Process (PID: 0) - CPU: 1115.2%, MEM: 4.8108945593833975e-05%
2024-11-17 05:15:20 - System Idle Process (PID: 0) - CPU: 1119.6%, MEM: 4.8108945593833975e-05%
2024-11-17 05:16:21 - System Idle Process (PID: 0) - CPU: 1115.9%, MEM: 4.8108945593833975e-05%
2024-11-17 05:17:21 - System Idle Process (PID: 0) - CPU: 1117.5%, MEM: 4.8108945593833975e-05%
2024-11-17 05:18:22 - System Idle Process (PID: 0) - CPU: 1118.7%, MEM: 4.8108945593833975e-05%
2024-11-17 05:19:22 - System Idle Process (PID: 0) - CPU: 1116.4%, MEM: 4.8108945593833975e-05%
2024-11-17 05:20:22 - System Idle Process (PID: 0) - CPU: 1121.4%, MEM: 4.8108945593833975e-05%
2024-11-17 05:21:23 - System Idle Process (PID: 0) - CPU: 1118.9%, MEM: 4.8108945593833975e-05%
2024-11-17 05:22:23 - System Idle Process (PID: 0) - CPU: 1110.9%, MEM: 4.8108945593833975e-05%
2024-11-17 05:23:24 - System Idle Process (PID: 0) - CPU: 1105.5%, MEM: 4.8108945593833975e-05%
2024-11-17 05:24:24 - System Idle Process (PID: 0) - CPU: 1104.7%, MEM: 4.8108945593833975e-05%
2024-11-17 05:25:25 - System Idle Process (PID: 0) - CPU: 1108.4%, MEM: 4.8108945593833975e-05%
2024-11-17 05:26:25 - System Idle Process (PID: 0) - CPU: 1102.4%, MEM: 4.8108945593833975e-05%
2024-11-17 05:27:26 - System Idle Process (PID: 0) - CPU: 1108.1%, MEM: 4.8108945593833975e-05%
2024-11-17 05:28:26 - System Idle Process (PID: 0) - CPU: 1111.8%, MEM: 4.8108945593833975e-05%
2024-11-17 05:29:27 - System Idle Process (PID: 0) - CPU: 1121.7%, MEM: 4.8108945593833975e-05%
2024-11-17 05:30:27 - System Idle Process (PID: 0) - CPU: 1105.6%, MEM: 4.8108945593833975e-05%
2024-11-17 05:31:27 - System Idle Process (PID: 0) - CPU: 1105.9%, MEM: 4.8108945593833975e-05%
2024-11-17 05:32:28 - System Idle Process (PID: 0) - CPU: 1101.0%, MEM: 4.8108945593833975e-05%
2024-11-17 05:33:28 - System Idle Process (PID: 0) - CPU: 1117.7%, MEM: 4.8108945593833975e-05%
2024-11-17 05:34:29 - System Idle Process (PID: 0) - CPU: 1091.1%, MEM: 4.8108945593833975e-05%
2024-11-17 05:34:29 - VRChat.exe (PID: 21632) - CPU: 84.7%, MEM: 34.88410915823537%
2024-11-17 05:35:29 - System Idle Process (PID: 0) - CPU: 1105.6%, MEM: 4.8108945593833975e-05%
2024-11-17 05:36:30 - System Idle Process (PID: 0) - CPU: 1107.8%, MEM: 4.8108945593833975e-05%
2024-11-17 05:37:30 - System Idle Process (PID: 0) - CPU: 1109.3%, MEM: 4.8108945593833975e-05%
2024-11-17 05:38:31 - System Idle Process (PID: 0) - CPU: 1104.5%, MEM: 4.8108945593833975e-05%
2024-11-17 05:39:31 - System Idle Process (PID: 0) - CPU: 1107.1%, MEM: 4.8108945593833975e-05%
2024-11-17 05:40:31 - System Idle Process (PID: 0) - CPU: 1098.4%, MEM: 4.8108945593833975e-05%
2024-11-17 05:41:32 - System Idle Process (PID: 0) - CPU: 1098.3%, MEM: 4.8108945593833975e-05%
2024-11-17 05:42:32 - System Idle Process (PID: 0) - CPU: 1109.1%, MEM: 4.8108945593833975e-05%
2024-11-17 05:43:33 - System Idle Process (PID: 0) - CPU: 1107.7%, MEM: 4.8108945593833975e-05%
2024-11-17 05:44:33 - System Idle Process (PID: 0) - CPU: 1103.4%, MEM: 4.8108945593833975e-05%
2024-11-17 05:45:34 - System Idle Process (PID: 0) - CPU: 1110.0%, MEM: 4.8108945593833975e-05%
2024-11-17 05:46:34 - System Idle Process (PID: 0) - CPU: 1111.9%, MEM: 4.8108945593833975e-05%
2024-11-17 05:47:35 - System Idle Process (PID: 0) - CPU: 1109.8%, MEM: 4.8108945593833975e-05%
2024-11-17 05:48:35 - System Idle Process (PID: 0) - CPU: 1106.6%, MEM: 4.8108945593833975e-05%
2024-11-17 05:49:36 - System Idle Process (PID: 0) - CPU: 1105.9%, MEM: 4.8108945593833975e-05%
2024-11-17 05:50:36 - System Idle Process (PID: 0) - CPU: 1099.1%, MEM: 4.8108945593833975e-05%
2024-11-17 05:51:37 - System Idle Process (PID: 0) - CPU: 1095.5%, MEM: 4.8108945593833975e-05%
2024-11-17 05:51:37 - VRChat.exe (PID: 21632) - CPU: 80.8%, MEM: 38.16025618975708%
2024-11-17 05:52:37 - System Idle Process (PID: 0) - CPU: 1106.2%, MEM: 4.8108945593833975e-05%
2024-11-17 05:53:37 - System Idle Process (PID: 0) - CPU: 1105.9%, MEM: 4.8108945593833975e-05%
2024-11-17 05:54:38 - System Idle Process (PID: 0) - CPU: 1103.2%, MEM: 4.8108945593833975e-05%
2024-11-17 05:55:38 - System Idle Process (PID: 0) - CPU: 1095.4%, MEM: 4.8108945593833975e-05%
2024-11-17 05:55:39 - VRChat.exe (PID: 21632) - CPU: 82.5%, MEM: 40.640368553010404%
2024-11-17 05:56:39 - System Idle Process (PID: 0) - CPU: 1109.6%, MEM: 4.8108945593833975e-05%
2024-11-17 05:57:39 - System Idle Process (PID: 0) - CPU: 1110.8%, MEM: 4.8108945593833975e-05%
2024-11-17 05:58:40 - System Idle Process (PID: 0) - CPU: 1108.6%, MEM: 4.8108945593833975e-05%
2024-11-17 05:59:40 - System Idle Process (PID: 0) - CPU: 1098.2%, MEM: 4.8108945593833975e-05%
2024-11-17 06:00:41 - System Idle Process (PID: 0) - CPU: 1095.9%, MEM: 4.8108945593833975e-05%
2024-11-17 06:01:41 - System Idle Process (PID: 0) - CPU: 1108.1%, MEM: 4.8108945593833975e-05%
2024-11-17 06:02:42 - System Idle Process (PID: 0) - CPU: 1109.7%, MEM: 4.8108945593833975e-05%
2024-11-17 06:03:42 - System Idle Process (PID: 0) - CPU: 1097.6%, MEM: 4.8108945593833975e-05%
2024-11-17 06:03:42 - VRChat.exe (PID: 21632) - CPU: 81.6%, MEM: 40.43374063168489%
2024-11-17 06:04:43 - System Idle Process (PID: 0) - CPU: 1101.5%, MEM: 4.8108945593833975e-05%
2024-11-17 06:05:43 - System Idle Process (PID: 0) - CPU: 1096.6%, MEM: 4.8108945593833975e-05%
2024-11-17 06:06:43 - System Idle Process (PID: 0) - CPU: 1100.9%, MEM: 4.8108945593833975e-05%
2024-11-17 06:07:44 - System Idle Process (PID: 0) - CPU: 1177.2%, MEM: 4.8108945593833975e-05%
2024-11-17 06:08:44 - System Idle Process (PID: 0) - CPU: 1184.6%, MEM: 4.8108945593833975e-05%
2024-11-17 06:09:44 - System Idle Process (PID: 0) - CPU: 1177.5%, MEM: 4.8108945593833975e-05%
2024-11-17 06:10:45 - System Idle Process (PID: 0) - CPU: 1178.4%, MEM: 4.8108945593833975e-05%
2024-11-17 06:11:45 - System Idle Process (PID: 0) - CPU: 1155.5%, MEM: 4.8108945593833975e-05%
2024-11-17 06:12:46 - System Idle Process (PID: 0) - CPU: 1159.2%, MEM: 4.8108945593833975e-05%
2024-11-17 06:13:46 - System Idle Process (PID: 0) - CPU: 1155.5%, MEM: 4.8108945593833975e-05%
2024-11-17 06:14:46 - System Idle Process (PID: 0) - CPU: 1152.8%, MEM: 4.8108945593833975e-05%
2024-11-17 06:15:47 - System Idle Process (PID: 0) - CPU: 1169.7%, MEM: 4.8108945593833975e-05%
2024-11-17 06:16:47 - System Idle Process (PID: 0) - CPU: 1167.4%, MEM: 4.8108945593833975e-05%
2024-11-17 06:17:47 - System Idle Process (PID: 0) - CPU: 1175.2%, MEM: 4.8108945593833975e-05%
2024-11-17 06:18:48 - System Idle Process (PID: 0) - CPU: 1171.5%, MEM: 4.8108945593833975e-05%
2024-11-17 06:19:48 - System Idle Process (PID: 0) - CPU: 1172.7%, MEM: 4.8108945593833975e-05%
2024-11-17 06:20:48 - System Idle Process (PID: 0) - CPU: 1174.5%, MEM: 4.8108945593833975e-05%
2024-11-17 06:21:48 - System Idle Process (PID: 0) - CPU: 1181.2%, MEM: 4.8108945593833975e-05%
2024-11-17 06:22:49 - System Idle Process (PID: 0) - CPU: 1180.9%, MEM: 4.8108945593833975e-05%
2024-11-17 06:23:49 - System Idle Process (PID: 0) - CPU: 1180.3%, MEM: 4.8108945593833975e-05%
2024-11-17 06:24:49 - System Idle Process (PID: 0) - CPU: 1179.9%, MEM: 4.8108945593833975e-05%
2024-11-17 06:25:50 - System Idle Process (PID: 0) - CPU: 1176.0%, MEM: 4.8108945593833975e-05%
2024-11-17 06:26:50 - System Idle Process (PID: 0) - CPU: 1152.1%, MEM: 4.8108945593833975e-05%
2024-11-17 06:27:50 - System Idle Process (PID: 0) - CPU: 1174.5%, MEM: 4.8108945593833975e-05%
2024-11-17 06:28:51 - System Idle Process (PID: 0) - CPU: 1176.3%, MEM: 4.8108945593833975e-05%
2024-11-17 06:29:51 - System Idle Process (PID: 0) - CPU: 1167.0%, MEM: 4.8108945593833975e-05%
2024-11-17 06:30:51 - System Idle Process (PID: 0) - CPU: 1165.6%, MEM: 4.8108945593833975e-05%
2024-11-17 06:31:52 - System Idle Process (PID: 0) - CPU: 1184.6%, MEM: 4.8108945593833975e-05%
2024-11-17 06:32:52 - System Idle Process (PID: 0) - CPU: 1182.5%, MEM: 4.8108945593833975e-05%
